date,header,time,description,date_entity
15.04.12,מתחילת השנה: 80 הרוגים בתאונות דרכים ,23:50,אדם אחד נהרג בתאונות דרכים במהלך השבוע החולף. מספר ההרוגים מתחילת השנה נמוך ב-30 בני אדם מהתקופה המקבילה אשתקד. ynet ו-hnn מדווחים על הקטל ,"ynet  (תאריך: 15.04.12, שעה: 23:50) "
07.04.12,"פצוע קשה בתאונה, מטייל נפגע מגזייה ",14:50,הטיולים ומזג האוויר הקייצי הביאו עמם גם נפגעים בשלושה אירועים ברחבי הארץ: בצפון נפצעו חמישה בני אדם מפגיעת משאית בשתי מכוניות. באזור ים המלח ,"אחיה ראב""ד ועומרי אפרים  (תאריך: 07.04.12, שעה: 14:50) "
04.04.12,"הרוגי תאונות: שיפור ניכר, אבל לא במגזר הערבי ",13:49,"מספר ההרוגים בתאונות דרכים במגזר היהודי נמצא בירידה חדה בעשור האחרון, אך במגזר הערבי השינוי כמעט זניח. מחקר של רשות הלאומית לבטיחות בדרכים: ","שחר הזלקורן  (תאריך: 04.04.12, שעה: 13:49) "
04.04.12,חופשת חג קטלנית באיראן: מאות הרוגים בכבישים ,11:45,"כלי הרכב שמיוצרים במדינה לא תקניים, מצב הכבישים ירוד ותרבות הנהיגה קטסטרופלית. חופשת ראש השנה תמה וברפובליקה האיסלאמית סופרים כ-700 קורבנות ","דודי כהן  (תאריך: 04.04.12, שעה: 11:45) "
25.03.12,מתחילת השנה: 71 הרוגים בתאונות דרכים ,13:05,ארבעה בני אדם נהרגו בארבע תאונות דרכים קטלניות שאירעו במהלך השבוע האחרון. ynet ו-hnn מביאים לכם את סיכום דיווחי התאונות הקשות של השבוע החולף ,"ynet  (תאריך: 25.03.12, שעה: 13:05) "
18.03.12,מתחילת השנה: 67 הרוגי תאונות דרכים ,13:01,שמונה בני אדם נהרגו במהלך השבוע האחרון בתאונות דרכים שונות. מספר ההרוגים מתחילת השנה עלה ל-67 בני אדם. ynet ו-hnn מביאים לכם את נתוני הקטל ,"ynet  (תאריך: 18.03.12, שעה: 13:01) "
11.03.12,מתחילת השנה - 60 הרוגים בתאונות דרכים ,18:46,"מספר התאונות הקטלניות בירידה, וכך גם מספר ההרוגים מתחילת השנה. 2012 נפתחה עם שיפור דרמטי במצב הבטיחות על הכביש. ynet ו-hnn מדווחים ","ynet  (תאריך: 11.03.12, שעה: 18:46) "
04.03.12,מתחילת השנה: 56 הרוגים בתאונות דרכים ,17:49,ארבעה בני אדם נהרגו במהלך השבוע החולף בתאונות דרכים קשות. מתחילת השנה נרשמת ירידה משמעותית בקטל. ynet ו-hnn מביאים לכם את תמונת המצב העגומה ,"ynet  (תאריך: 04.03.12, שעה: 17:49) "
11.02.12,"נהג ב-184 קמ""ש, ברח לשוטרים והתהפך בדרום ",14:28,"ארבעה צעירים לא נענו להוראות המשטרה לעצור. ניידות סרקו את האזור וגילו את המכונית ההפוכה בשוליים. הצעירים חולצו בשלום. הנהג: ""מיהרתי הביתה, ","רענן בן צור ויואב זיתון  (תאריך: 11.02.12, שעה: 14:28) "
07.02.12,שני הרוגים בתאונות דרכים בכבישי הדרום ,11:28,"גבר בשנות ה-40 נהרג בנגב בהתנגשות בין מכונית ואוטובוס. קודם לכן, נהרג נהג בשנות ה-50 לחייו בהתהפכות בערבה ","אילנה קוריאל ואהובה מאמוס  (תאריך: 07.02.12, שעה: 11:28) "
05.02.12,הרוגי תאונות בשבוע אחד: 5 הולכי רגל ו-3 רוכבים ,14:52,"11 בני אדם נהרגו במהלך השבוע החולף, חמישה מהם הולכי רגל שנפגעו מרכב חולף, שלושה אחרים רכבו על כלי רכב דו-גלגלי. ynet ו-hnn מביאים לכם את ","ynet  (תאריך: 05.02.12, שעה: 14:52) "
03.02.12,"מי ישלם על תאונה בביה""ס או בגן? מדריך זכויות ",09:42,"אם הילד החליק בבית הספר או בגן, נפצע בהפסקה או אפילו אחרי הצהריים - הוא זכאי לעתים קרובות לפיצוי מצד ביטוח החובה לתלמידים. אבל הורים רבים ","עו""ד עמיקם חרל""פ  (תאריך: 03.02.12, שעה: 09:42) "
24.01.12,"למ""ס: פחות הרוגי תאונות ב-2011. בעצם, יותר ",16:05,"הלשכה המרכזית לסטטיסטיקה הודיעה היום (ג') כי מספר ההרוגים בכבישי ישראל היה נמוך יותר ב-2011 לעומת 2010. אלא שהמספרים אותם פרסמה, מדווחים ","שחר הזלקורן, הלל פוסק  (תאריך: 24.01.12, שעה: 16:05) "
22.01.12,מתחילת השנה - 25 הרוגים בתאונות דרכים ,11:23,"10 בני אדם נהרגו במהלך השבוע החולף על כבישי ישראל, בשבע תאונות דרכים קטלניות. ynet ו-hnn מביאים לכם את תמונת המצב הקשה והאמיתית בדרכים ","ynet ו-hnn  (תאריך: 22.01.12, שעה: 11:23) "
18.01.12,"כמו תקליט מקולקל: ""יש להחמיר את הענישה"" ",11:46,"מה משיגה המדינה בהחמרת הענישה העקבית בה היא נוקטת כלפי נהגים עבריינים? לפי עו""ד שי גלעד, לא הרבה. העניין הוא, שכל דרך טיפול אחרת עולה כסף, ","עו""ד שי גלעד  (תאריך: 18.01.12, שעה: 11:46) "
16.01.12,"הרישיון הפרטי נשלל, הנהג ימשיך להסיע במונית ",22:01,"בן 40 מהקריות הורשע בנהיגה בשכרות ונסיעה במהירות 147 קמ""ש, אך השופט ששלל את רישיונו לשנתיים איפשר לו להמשיך להסיע נוסעים במוניתו - כדי שיוכל ","רענן בן צור   (תאריך: 16.01.12, שעה: 22:01) "
07.01.12,"הקטל נמשך: אופנוען נהרג, שבעה בני אדם נפצעו ",11:17,רוכב אופנוע התנגש במעקה בגוש עציון ומת במקום. שני רוכבי אופניים התנגשו אחד בשני בדרום וחמישה צעירים התהפכו עם מכוניתם בכביש 6. בלילה נהרגו ,"כתב ynet  (תאריך: 07.01.12, שעה: 11:17) "
05.01.12,רוכב קטנוע נהרג ו-12 נפצעו בשלוש תאונות ,19:27,"גבר בן 32 נהרג ככל הנראה אחרי שאיבד שליטה והתהפך, בכביש שבין מושב אלישמע לצומת עתיר-ידע. שמונה בני-אדם נפצעו ליד צומת תפוח. ארבעה ליד ערד ","רענן בן צור  (תאריך: 05.01.12, שעה: 19:27) "
01.01.12,תאונות דרכים: 399 הרוגים במהלך 2011  ,14:09,"שישה בני אדם נהרגו בתאונות דרכים במהלך השבוע האחרון של 2011. מספר ההרוגים השנתי גבוה במעט מאשתקד, וגבוה משמעותית מ-2009. ynet ו-hnn מסכמים ","ynet ו-hnn  (תאריך: 01.01.12, שעה: 14:09) "
11.12.11,מתחילת השנה: 377 הרוגים בתאונות דרכים ,11:53,"שמונה בני אדם נהרגו במהלך השבוע האחרון, בשמונה תאונות דרכים קטלניות. מספר ההרוגים מתחילת השנה דומה לנתוני 2010. ynet ו-hnn מביאים לכם את ","ynet  (תאריך: 11.12.11, שעה: 11:53) "
04.12.11,מתחילת השנה: 369 הרוגים בתאונות ,10:28,שבעה בני אדם נהרגו במהלך השבוע החולף בשבע תאונות דרכים קשות - ארבעה מהם הולכי רגל שנפגעו מכלי רכב. ynet ו-hnn מביאים לכם את מספרי הקטל ,"ynet  (תאריך: 04.12.11, שעה: 10:28) "
27.11.11,מתחילת השנה: 364 הרוגים בתאונות דרכים ,12:17,"אישה אחת נהרגה במהלך השבוע החולף, שהיה אחד הפחות-קטלניים בהיסטוריה. אלא שהיום (א') בשעות הבוקר נהרגו שני בני אדם נוספים. ynet ו-hnn מביאים ","ynet  (תאריך: 27.11.11, שעה: 12:17) "
22.11.11,בור מסוכן ולא מסומן = רוכב פצוע וקטנוע שרוף ,20:03,רוכב קטנוע ירושלמי הוטח תוך כדי נסיעה אל הקרקע בחוזקה ונפצע. הקטנוע עליו רכב עלה באש ונשרף כליל מול עיניו. הסיבה: בור מסוכן באמצע הרחוב. ,"יאיר אלטמן  (תאריך: 22.11.11, שעה: 20:03) "
20.11.11,מתחילת השנה: 361 הרוגים בתאונות דרכים ,12:16,"חמישה בני אדם נהרגו בשבוע החולף, בחמש תאונות דרכים קטלניות. מספר ההרוגים מתחילת השנה גבוה במעט מאשתקד, וזינק בחדות לעומת שנת 2009. ynet ","ynet  (תאריך: 20.11.11, שעה: 12:16) "
13.11.11,אשדוד: רוכב קטנוע בן 81 נהרג מפגיעת משאית ,18:10,"התאונה הקטלנית התרחשה בצומת הרחובות בני ברית והמדע בעיר. ""הרגשתי שעליתי על משהו"", אמר הנהג ","שמוליק חדד  (תאריך: 13.11.11, שעה: 18:10) "
09.11.11,"""הממשלה אינה אחראית על הגורם האנושי"" ",11:52,"השרה לימור לבנת התייחסה במליאת הכנסת לטענות לפיהן הממשלה אינה עושה די במאבק בתאונות הדרכים, ואמרה כי כאשר נהגים משתגעים - קשה מאוד להילחם ","שחר הזלקורן  (תאריך: 09.11.11, שעה: 11:52) "
24.10.11,מערכת המשפט נוהגת בזגזג ,08:37,"היו שאמרו כי עונשו של טל מור נקבע לא על פי חומרת המעשה שביצע, אלא בגלל זהותו של הנדרס. עונשו אינו מוגזם. עונשם של דורסים אחרים פחוּת ","דנה פוגץ'  (תאריך: 24.10.11, שעה: 08:37) "
19.10.11,פיצוי לנכות קלה בעקבות תאונה - לפי מחירון ,09:32,"תזכיר של משרד המשפטים חושף כי בכוונת המדינה לפרסם מחירון תאונות-קלות, לפיו ניתן יהיה לקבוע במדויק את גובה הפיצויים במקרה נכות קלה. עורכי ","בני ברק  (תאריך: 19.10.11, שעה: 09:32) "
16.10.11,מתחילת השנה - 333 הרוגים בתאונות דרכים ,12:48,חמישה בני אדם נהרגו במהלך השבוע האחרון. מספר ההרוגים מתחילת השנה גבוה משמעותית מאשתקד ומשנת השיא 2009. ynet ו-hnn מביאים לכם את מספרי הקטל ,"ynet  (תאריך: 16.10.11, שעה: 12:48) "
09.10.11,מתחילת השנה: 329 הרוגים בתאונות דרכים ,12:21,"שמונה בני אדם נהרגו במהלך השבוע החולף על כבישי ישראל, בשבע תאונות דרכים קטלניות. עד עתה נהרגו השנה 23 בני אדם יותר מאשתקד, ו-45 יותר מהתקופה ","ynet  (תאריך: 09.10.11, שעה: 12:21) "
07.10.11,צמים ורוצחים ,13:37,"אם אנו מכים על החזה ביום כיפור, ולמחרת נוהגים כבעבר, נעלבים ומקללים, שולפים סכינים, שותים ונוהגים - לא עשינו כלום ","יואל בן-נון  (תאריך: 07.10.11, שעה: 13:37) "
07.10.11,מפריע לכם שאנשים נהרגים בתאונות? לא ממש ,11:00,"מדינת ישראל עושה מעט מאד כדי לשנות את מאזן הקטל בכבישים בינעירוניים מרכזיים. הבעיה היא, שגם אתם לא עושים שום דבר כדי לשנות את המצב. אולי כי ","יואל פלרמן  (תאריך: 07.10.11, שעה: 11:00) "
04.10.11,בודקים: האם נרגילה מגדילה הסיכוי לתאונה ,13:41,"חשבתם שעישון נרגילה זו פעולה תמימה, חוקית וחסרת סיכונים?כנראה שצדקתם רק בשתיים משלוש ההנחות, שכן לדעת הרשות הלאומית לבטיחות בדרכים, מדובר ","שחר הזלקורן  (תאריך: 04.10.11, שעה: 13:41) "
04.10.11,בקרוב יקטן הסיכוי לפיצוי על פגיעות גוף בתאונה ,11:11,"הסיבה לשינוי היא הצעת חוק חדשה של הממשלה, אשר תקטין משמעותית את תחולת ההגדרה ""תאונת דרכים"". הערכות בענף הביטוח: השינוי יביא לגידול בהיקף ","בני ברק  (תאריך: 04.10.11, שעה: 11:11) "
02.10.11,מתחילת השנה: 321 הרוגים בתאונות דרכים ,15:09,"שישה בני אדם נהרגו במהלך השבוע החולף על כבישי ישראל, והעלו את מספר ההרוגים מתחילת השנה ל-321 בני אדם. ynet ו-hnn מביאים לכם את מספרי הקטל ","ynet  (תאריך: 02.10.11, שעה: 15:09) "
